title,article_id,ai4epi_abstract_decision,downloaded
ADAR1p110 promotes Enterovirus D68 replication through its deaminase domain and inhibition of PKR pathway,DOI_170e4196a115,EXCLUDE,True
Zoonoses Control in Africa: Measures to Enhance Involvement through Application of Community-Based Intelligence Gathering,DOI_a838205f0a53,EXCLUDE,True
Permissibilidade de linhagen celulares de morcegos (rousettus aegyptiacus and eidolon helvum) a diferentes vírus humanos,DOI_b690cf1f67d4,EXCLUDE,True
Viral Causes of Acute Febrile Jaundice in Selected Provinces of Zambia,DOI_787d49140890,EXCLUDE,True
Would I Lie to You? Falsification of Lateral Flow Tests in England During the Covid-19 Pandemic,DOI_b378e0688b70,EXCLUDE,True
Symposium,DOI_546445fb933c,EXCLUDE,True
Pre-Pandemic SARS-CoV-2 Potential Natural Immunity Among Population of Central Africa,DOI_7311aec22bfb,EXCLUDE,True
Dualism of Viruses in Oncology,DOI_5a4d8106460e,EXCLUDE,True
Multilateral Peace Operations and the Challenges of Epidemics and Pandemics,DOI_9b7ef19e3f11,EXCLUDE,True
Criterios de aislamiento en las UCI,DOI_f270fb829548,EXCLUDE,True
Muslims in Europe and Covid-19,DOI_d06ce90427e9,EXCLUDE,True
"Transmission of Viruses from Wild Animals to Humans, a Solution by Applying Syari’ah Rules and Regulations toward Animals",DOI_2028afcdcb60,EXCLUDE,True
Viral hemorrhagic fever : epidemiology and control,DOI_572d58cc23fa,EXCLUDE,True
Cryoglobulinemia in Systemic Lupus Erythematosus: A Retrospective Study of 213 Patients,DOI_24f35c0fad29,EXCLUDE,True
Cirad 2011,DOI_a38c3092aad3,EXCLUDE,True
DOI_905d6d186d4f,DOI_905d6d186d4f,EXCLUDE,True
Zoonoses in Cancer Patients,DOI_ba49e033bff8,EXCLUDE,True
A review of the latest research and development of the pathogenesis and treatment of COVID-19,DOI_d844cb59b44e,EXCLUDE,True
"Evaluation of current strategies to inhibit HIV entry, integration and maturation",DOI_34e997c29e5d,EXCLUDE,True
Peculiarities of Using Stylistic Means in American Artistic Discourse,DOI_96041edb8291,EXCLUDE,True
SARS-2 lessons learned so far from Pakistan Perspective (A Review).,DOI_8c9012d3f4d5,EXCLUDE,True
HEALTH BROKEN WOVEN POISSON SPHERES TO MANAGE DEADLY EBOLA INCIDENCES,DOI_6851f04de9a5,EXCLUDE,True
"Preclinical mouse studies of vector immunity and long-term responses to CORAVAX, a Rabies virus-vectored COVID-19 vaccine",DOI_2968ee5f073e,EXCLUDE,True
Neonatal Adenoviral Myocarditis – A Case Report and Review of Literature,DOI_603ef753d428,EXCLUDE,True
Monitoring of serum TWEAK levels guides glucocorticoid dosages in the treatment of systemic lupus erythematosus,DOI_7acdce412b38,EXCLUDE,True
DOI_55259623b3d0,DOI_55259623b3d0,EXCLUDE,True
In silico prediction of B-cell and T-cell epitopes of the Sudan Ebola virus glycoprotein for peptide-based vaccine design,DOI_9b30eeb79186,EXCLUDE,True
The role of veterinary research in human health promotion in South Asia,DOI_f8af1e67c3a4,EXCLUDE,True
"Challenges, strategies and consequences for German nursing homes during the first wave of the COVID-19 pandemic. A qualitative interview study.",DOI_2f6d674c6eb7,EXCLUDE,True
"Boundaries Between Research, Surveillance and Monitored Emergency Use",DOI_7d665bb0a7de,EXCLUDE,True
KFD-Present State of Knowledge,DOI_a61b462105c7,EXCLUDE,True
Covid-19 Hastalığında Laboratuvar Parametrelerinin Tanısal Değerinin ROC Eğrisi ile İncelenmesi,DOI_65ad8702154a,EXCLUDE,True
El ABC de las hepatitis virales ¿Ahora de la A a la G?,DOI_813c2789b63f,EXCLUDE,True
Monoclonal Antibodies and Recombinant Proteins for Immune-Diagnostics of Ebola Virus Disease,DOI_4c275d59b712,EXCLUDE,True
"Globalización, pobreza y salud: Premio Conferencia Hugh Rodman Leavell",DOI_b19a0fd169f3,EXCLUDE,True
"Measles and Rubella: susceptibility in adolescents, young adults in Belém and Ananindeua, Pará, Brazil",DOI_3f2470029825,EXCLUDE,True
"Methodological guidelines for conceptual divergence of bioterrorism, agroterrorism, biosecurity and agrosecurity",DOI_bf041fc29c3e,EXCLUDE,True
Post Korona Dünyası: Küresel Sağlik Güvenliği Bağlaminda Turizm Hareketleri,DOI_9bbbdf48f2fd,EXCLUDE,True
"Which traits predict elevated distress during the Covid-19 pandemic? Results from a large, longitudinal cohort study with psychiatric patients and healthy controls",DOI_bca1a50abe3b,EXCLUDE,True
Mechanism of Viral Immune Evasion,DOI_7b08740fc462,EXCLUDE,True
Epidemiologia molecular do vírus da rubéola isolados no Estado de São Paulo durante o período de 1997 a 2004.,DOI_cee103817254,EXCLUDE,True
Healthworker Preparedness for COVID-19 Management and Implementation Experiences: A Mixed Methods Study in Uganda’s Refugee-Hosting Districts,DOI_bc4388255bed,EXCLUDE,True
Besprechungen,DOI_0e06ed89f7c2,EXCLUDE,True
Ebola 2014 - unprecedented epidemic / Ebola 2014 – epidemija bez presedana,DOI_a4bab1341419,EXCLUDE,True
Modelling of a wide variety of disease using adult stem cell-derived organoids,DOI_6dba9f9582e4,EXCLUDE,True
animales como reservorios de enfermedades,DOI_b772899bce70,EXCLUDE,True
"Book Review: Modern Epidemics, From Spanish Flu to COVID-19 by Salvador Macip Maresma",DOI_fdd3a7b71c40,EXCLUDE,True
Development and Application of a Rapid and Simple Method for Extracting Nucleic Acids from Microbes.,DOI_419197720cb1,EXCLUDE,True
Self-replicating RNA viruses in vaccine development,DOI_f2b54bc2e4fc,EXCLUDE,True
해외 감염병 사건 기반 감시현황: 2021년 11월부터 2022년 10월까지,PMID_41334183,EXCLUDE,True
"CIHR Research: Taking Down Goliaths: New Vaccines May Spell the End for Ebola, Marburg and Lassa Virus Infections",PMID_16323509,EXCLUDE,True
WORLD POPULATION GROWTH AND ITS IMPLICATIONS ON FOOD SECURITY AND ENVIRONMENT: ONLINE EDUCATIONAL RESOURCES ON VOLUNTARY FAMILY PLANNING / CRESCITA DELLA POPOLAZIONE MONDIALE E SUE IMPLICAZIONI SU SICUREZZA ALIMENTARE ED AMBIENTE: RISORSE DIDATTICHE IN RETE SULLA PIANIFICAZIONE FAMILIARE VOLONTARIA,DOI_fd20f3a271e0,EXCLUDE,True
Break the Germ Cycle: Hand Hygiene Compliance among Healthcare Workers in an Accredited Tertiary Care Hospital,DOI_857d6d8afebd,EXCLUDE,True
Drug-induced causes of renal damage and dysfunction in patients with complicated COVID-19,DOI_c42f7f520733,EXCLUDE,True
Review on the Cascading Effects of Climate Change on Expansion of Livestock Disease Livestock Production and Mitigation,DOI_9c22e7285794,EXCLUDE,True
Unravelling the Potential of Anticancer Drugs for SARS-CoV-2,DOI_c8aa3dde1234,EXCLUDE,True
ANTI-NUCLEOSOME ANTIBODIES - A NOVEL TEST IN SYSTEMIC LUPUS ERYTHEMATOSUS,DOI_351a53ac55f9,EXCLUDE,True
Study on Laboratory Diagnosis of the Ebola Virus and Its Current Trends,DOI_7a1601cf31e2,EXCLUDE,True
German Congress of Laboratory Medicine: 17th Annual Congress of the DGKL and 4th Symposium of the Biomedical Analytics of the DVTA e.V.,DOI_2e27eb9a0b02,EXCLUDE,True
Cytophotometrische Messungen des DNS-Gehaltes von Affennieren-Zellkulturen nach Infektion mit Adenovirus Typ 3,PMID_14164071,EXCLUDE,True
„Coronavirus disease 2019“ – „lessons learned“ für die Mikrobiologie und Labormedizin,PMID_34081156,EXCLUDE,True
A New Determination of Pan-Pathogen Antimicrobials,DOI_a4928ae268e5,EXCLUDE,True
Antibody-Based Antigen Delivery to Dendritic Cells as a Vaccination Strategy Against Ebola Virus Disease,PMID_39852693,EXCLUDE,True
Ausgewählte Veränderungen in den oberen Atemwegen des Pferdes – ein Überblick,PMID_20632243,EXCLUDE,True
« Ils sont terrifiés par la médecine occidentale »,DOI_61d5e4fdf09e,EXCLUDE,True
Host genomes for the unique SARS-CoV-2 variant leaked into Antarctic soil metagenomic sequencing data,DOI_f35e856db8e3,EXCLUDE,True
Computational Discovery of Potential Drug Candidates from Phytochemicals of Withania somnifera and Saraca asoca Targeting Ebola and Marburg Viruses Infection,DOI_7fa09159fbd6,EXCLUDE,True
"Adverse drug events, comorbidities, and older age are statistically more prevalent in COVID-19 hospitalized patients treated with remdesivir than tocilizumab in a private hospital from southern Brazil",DOI_eebd582205a7,EXCLUDE,True
Chemisch-Werden,DOI_84d901981897,EXCLUDE,True
Global Trends in Clinical Trials-SARSCOV-2,DOI_3b325a2e62e6,EXCLUDE,True
Neuroterrorism and Drug Overdose in the Neurocritical Care Unit,DOI_301e5a71ce1d,EXCLUDE,True
"Approaches to quality control, preclinical and clinical studies of live recombinant viral vector vaccines",DOI_70911bb646e6,EXCLUDE,True
Handlungsempfehlungen für SARS-CoV-2-Testkonzepte für asymptomatische Beschäftigte im Gesundheitswesen,PMID_37197613,EXCLUDE,True
Effects of adjuvants on protection in a rabies-vectored Ebola virus vaccine,DOI_d917cd9a8288,EXCLUDE,True
Feasibility of Rapid Case Ascertainment for Cancer in East Africa: An Investigation of Community-Representative Kaposi Sarcoma in the Era of Antiretroviral Therapy,DOI_6077e04d2e05,EXCLUDE,True
Quantification of Absolute IgG Concentration in Bat Sera,DOI_4aefd06a8491,EXCLUDE,True
"Zróżnicowanie, pojawianie się i powracanie patogenów wirusowych: przeszłość, teraźniejszość, przyszłość",PMID_33470076,EXCLUDE,True
"Integrated use of the GeneXpert Platform for TB, HIV and EVD Testing in Liberia",DOI_7a68a0598356,EXCLUDE,True
"Comprehensive analysis of codon usage pattern of whole genome in protozoa, Stylonychia lemnae",DOI_be51e5ac3933,EXCLUDE,True
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible for Treatment of Covid-19 Disease,DOI_3a1296a213d9,EXCLUDE,True
"Integrated Use of the GeneXpert Platform for TB, HIV and EVD testing in Liberia",DOI_ec8cebce6950,EXCLUDE,True
"Development, Reliability and Validity of Infectious Disease Specialist Nurse’s Core Competence Scale",DOI_a72cc26356d2,EXCLUDE,True
Prior vaccination with the rVSV-ZEBOV vaccine does not interfere with but improves the efficacy of postexposure antibody treatment in nonhuman primates exposed to Ebola virus,DOI_e794ba895887,EXCLUDE,True
Determination of Some Common Zoonotic Diseases Among Vulnerable Communities in an Africa Country,DOI_44db827c3583,EXCLUDE,True
Protocol for Scoping Review of Mediators of Women’s Care-seeking Behaviour During Infectious Disease Outbreaks in Sub-sahara Africa (SSA),DOI_a91cef333344,EXCLUDE,True
DIAGNOSIS AND HANDLING OF EBOLA VIRUS SAMPLES BEFORE AND AFTER TESTING- REVIEW,DOI_ab6b984cfaf7,EXCLUDE,True
"Comprehensive analysis of codon usage pattern of whole genome in protozoa, Stylonychia lemnae",DOI_803f7c607885,EXCLUDE,True
PENYAKIT VIRUS EBOLA,DOI_1ac35072478c,EXCLUDE,True
Truth about Bats: Transmit so Many Viruses,DOI_d397c70f9dbc,EXCLUDE,True
Editorial: Immune response to respiratory viruses and respiratory viral infections in susceptible populations,PMID_38046413,EXCLUDE,True
As áreas tropicais úmidas e as febres hemorrágicas virais: uma abordagem geográfica na área ambiental e na de saúde,DOI_7670bd96c5ba,EXCLUDE,True
The use of aged stool specimens for the detection of rotavirus,PMID_34485468,EXCLUDE,True
KEPELBAGAIAN DEFINISI DAN PENGGUNAAN SENJATA MENURUT PERSPEKTIF UNDANGUNDANG DI MALAYSIA,DOI_86e65ec90c43,EXCLUDE,True
"Clinical and epidemiological features of the disease caused by the Ebola virus, at the present stage: pathogenetic basis of therapy",DOI_8af5660d8a8b,EXCLUDE,True
"Leveraging Community Health Workers for COVID-19 Response in Democratic Republic of Congo, Nigeria, Senegal, and Uganda: Roles, Barriers, and Facilitators",DOI_14529e32efc7,EXCLUDE,True
"Research Into Potential Therapies Against COVID-19, With Focus On Ivermectin",DOI_79cb919b679c,EXCLUDE,True
Kenyan Free-Tailed Bats Demonstrate Seasonal Birth Pulse Asynchrony with Implications for Virus Maintenance,PMID_38372845,EXCLUDE,True
SOMATIC AND OTHER BIOLOGICAL ASPECTS OF COVID-19 VACCINATION: LEGAL MEASURES TO SUPPORT SOCIETY AND BUSINESS DURING THE POST-PANDEMIC ERA IN RUSSIA,DOI_acfa6963e8ee,EXCLUDE,True
Sugars and Proteins: Getting It Together,DOI_1a9da5cc0d24,EXCLUDE,True
"Peer Review #2 of ""DisCoVering potential candidates of RNAi-based therapy for COVID-19 using computational methods (v0.1)""",DOI_56c5a3873c36,EXCLUDE,True
Electronic medical records in humanitarian emergencies – the development of an Ebola clinical information and patient management system,DOI_3c32ef81afad,EXCLUDE,True
Comparison of post-COVID-19 symptoms in patients infected with the SARS-CoV- 2 variants delta and omicron - results of the Cross-Sectoral Platform of the German National Pandemic Cohort Network (NAPKON-SUEP),DOI_37ad214ce72d,EXCLUDE,True
The Disappearance of Canada: Margaret Atwood’s Transnational Turn and Ustopianism,DOI_1bba1bff155e,EXCLUDE,True
Społeczno-kulturowe imaginaria epidemii i ich reprezentacje – wybrane matryce teoretyczne eksploracji,DOI_e8dd01f19ddc,EXCLUDE,True
"Use of technology for public health surveillance reporting: opportunities, challenges and lessons learnt from Kenya",DOI_2de15158a279,EXCLUDE,True
La tolerancia inmunitaria a las infecciones virales en murciélagos y su relación con las pandemias,DOI_b208cb7c838f,EXCLUDE,True
Investigations into the mode of action of the DNA uridine endonuclease Mth212 of Methanothermobacter thermautotrophicus ΔH,DOI_42ace2a3a137,EXCLUDE,True
Development and validation of a clinical prediction model for concurrent pulmonary infection in convalescent patients with intracerebral hemorrhage,DOI_2ca55903f0d1,EXCLUDE,True
Ebola virus infection induces a type I interferon response and the shutdown of key liver functions in human iPSC-derived hepatocytes,DOI_e1c8436ce015,EXCLUDE,True
Evolutionary relationship between DOF multigene transcription factors and the regulation of lipid biosynthesis in oilseeds,DOI_0fc0e3f7cc3f,EXCLUDE,True
"Peer Review #1 of ""Evidence that ebolaviruses and cuevaviruses have been diverging from marburgviruses since the Miocene (v0.1)""",DOI_8efeadcd520c,EXCLUDE,True
Glycosphingolipids in HIV/AIDS: The Potential Therapeutic Application,DOI_5b2bdf59572f,EXCLUDE,True
DOI_4f5e6fd302c3,DOI_4f5e6fd302c3,EXCLUDE,True
Lysosomotropic Action of Amantadine: Basis for Treatment of COVID-19,DOI_3b2cfe9b001f,EXCLUDE,True
Considerações sobre interações entre medicamentos usados no tratamento de linfomas e na terapia experimental da COVID-19,DOI_9fcb13c09ed6,EXCLUDE,True
Brote de Fiebre Hemorrágica por el virus del Ébola en Uganda,DOI_5705df718653,EXCLUDE,True
DOI_746bddcabf06,DOI_746bddcabf06,EXCLUDE,True
The Effect of Self-Care Program on Youth’s Attitude Towards Physical and Psychological Self-Care in Times of the COVID-19 Lockdown,DOI_2e9ea6d55b54,EXCLUDE,True
"Use of technology for public health surveillance reporting: opportunities, challenges and lessons learnt from Kenya",DOI_96593b867db2,EXCLUDE,True
BJZ volume 91 issue 385 Cover and Back matter,DOI_20f532a9a95e,EXCLUDE,True
Nye spilleregler må til for å stoppe ebolaepidemien,PMID_25314981,EXCLUDE,True
Sharing knowledge under pressure,DOI_0c6b2d86dd4e,EXCLUDE,True
Recent Studies on the Mechanisms and Adverse Effects of Medications Used in COVID-19 Patients,DOI_91f331f08041,EXCLUDE,True
Reemergence of Ebola in 2021,DOI_9eccf6f234a4,EXCLUDE,True
Registering Ebola Virus Disease (EVD) Both as a Multiple Cause of Death and as a Notifiable Disease in Africa: Comparison Between the Ideal and the Reality,DOI_1481800feac6,EXCLUDE,True
Remdesivir Derivatives as Potential Inhibitors or Ebola Virus Matrix Protein VP40,DOI_112c8e632bc2,EXCLUDE,True
High-Avidity Anti-Filovirus IgG Elicited Using Protein Subunit Vaccines Does Not Correlate with Protection,PMID_40242024,EXCLUDE,True
Multi-Micronutrient Supplementation and Immunoglobulin Response in Well-Fed Firefighters,PMID_33376770,EXCLUDE,True
Immunadsorption bei Patienten mit einer akuten Optikusneuritis im Rahmen der Multiplen Sklerose,DOI_886b2c4b88c1,EXCLUDE,True
Impact of the Global COVID-19 Pandemic on the Slovak Economy (Tourism and Education),DOI_d38c9dd81994,EXCLUDE,True
Efficacy of Different Drugs Used in COVID Patients in Bangladesh,DOI_7a80e0ebef04,EXCLUDE,True
"PANDEMII ALE CIVILIZAȚIEI NOASTRE. COVID-19, SARS, MERS, GRIPE AVIARE: DATE ȘTIINȚIFICE, TEORII ALE CONSPIRAȚIEI ȘI CÂTEVA ÎNȚELESURI SPIRITUALE. SCHIȚĂ INTERDISCIPLINARĂ",DOI_079bd65daded,EXCLUDE,True
<i>Posterabstracts 1 – 187</i>,DOI_5bd75cc7a27a,EXCLUDE,True
Development of a chicken interferon-induced transmembrane protein 3 (IFITM3)-specific monoclonal antibody using phage display,PMID_35895533,EXCLUDE,True
Interferon Therapy in Acute Viral Illnesses,DOI_151e7ee3cadd,EXCLUDE,True
Des chauves-souris et des virus,PMID_38108725,EXCLUDE,True
Development and validation of a clinical prediction model for concurrent pulmonary infection in convalescent patients with intracerebral hemorrhage,DOI_9e14193e29e5,EXCLUDE,True
DOI_d1da17c3f847,DOI_d1da17c3f847,EXCLUDE,True
Congress Abstracts,DOI_414998297daf,EXCLUDE,True
What Rothbard could have done but did not do: The merits of Austrian economics without extreme apriorism,DOI_52d719c34e5c,EXCLUDE,True
