title,article_id,ai4epi_abstract_decision,downloaded
Pengembangan Buku Ajar Keanekaragaman Makhluk Hidup Berbasis Kearifan Lokal di Prodi Tadris IPA IAIN Bengkulu,DOI_2c5414f429cc,EXCLUDE,True
"Diversity, composition and distribution of lichens along elevational gradients in the tropical mountain forest of Gunung Nuang, Selangor, Malaysia",DOI_b24a9c9279d5,EXCLUDE,True
Organizational Typology Role of the <i>Niniok Mamak</i> Traditional Tribe in Kanagarian Kuok,DOI_c3aba51efbc8,EXCLUDE,True
Genome-Wide Identification and Codon Bias of NBS-LRR Gene Family in Banana,DOI_f560ee2eb13d,EXCLUDE,True
PEMANFAATAN METODE RADIOCARBON DATING DALAM PENELITIAN TSUNAMI DAN PERUBAHAN IKLIM DI INDONESIA,DOI_5b472b520f9f,EXCLUDE,True
Synonymous Codon Pattern of Cauliflower Mosaic Virus in phylogeny and evolution,DOI_3b30f6a8101d,EXCLUDE,True
DOI_55259623b3d0,DOI_55259623b3d0,EXCLUDE,True
The role of veterinary research in human health promotion in South Asia,DOI_f8af1e67c3a4,EXCLUDE,True
Subdesarrollo y desigualdad: el plato Petri de las epidemias,DOI_20e091167077,EXCLUDE,True
"Preclinical mouse studies of vector immunity and long-term responses to CORAVAX, a Rabies virus-vectored COVID-19 vaccine",DOI_2968ee5f073e,EXCLUDE,True
ENKAPSULASI GULA SEMUT AREN MENGGUNAKAN KITOSAN DAN MALTODEKSTRIN,DOI_944c0ddddb37,EXCLUDE,True
"Clinicoepidemiology, risk factors and outcome assessment of virus induced acute encephalitis syndrome: A hospital based prospective study in Eastern India.",DOI_240d1e7b976f,EXCLUDE,True
"Élevage, biodiversité et émergences de pandémies",DOI_af7f09cf18bc,EXCLUDE,True
Microsphere: A Wander around Drug Delivery,DOI_755db826f12e,EXCLUDE,True
Generation of “OP7 chimera” defective interfering particle preparations free of infectious influenza A virus that shows antiviral efficacy in mice,DOI_745f568756b2,EXCLUDE,True
Pengaruh Penambahan Tepung Tapioka Pada Karakteristik Pelet Kayu dari Limbah Cabang Kayu Jati Perhutani Plus (JPP),DOI_da5a8036f772,EXCLUDE,True
"The Daubenton’s Bat (Myotis daubentonii, Kuhl, 1817) and Its Role as a Reservoir for Europe Bat Lyssavirus Type-2",DOI_9bd9233210ea,EXCLUDE,True
Infectious complications of peritoneal dialysis,DOI_52be5a2ba4fb,EXCLUDE,True
Encephalitis: Diagnostic and Management Challenges,DOI_4555d51a390e,EXCLUDE,True
A Simple Cleaning Intervention to Prevent Transmission of Carbapenemase-Producing Enterobacterales from Hospital Sinks,DOI_7f96f8e560fb,EXCLUDE,True
"Naik Dango Tradition in Supporting Social Integration of Ethnic Dayak Community Kanayatn Binua Sunge Samak Kubu Raya Regency, West Kalimantan",DOI_22946bf6d19c,EXCLUDE,True
"Bushmeat and zoonoses threats warrant need for national zoonoses combat inter-disciplinary research partnership, evolving citizen science and policy ban of trade and consumption",DOI_813363d04b5f,EXCLUDE,True
Introduction,DOI_e38ba9f3927f,EXCLUDE,True
"Peer Review #2 of ""Upper-room ultraviolet air disinfection might help to reduce COVID-19 transmission in buildings: a feasibility study (v0.1)""",DOI_06b6ac544fdc,EXCLUDE,True
Alterity and Autochthony: Austronesian Cosmographies of the Marvellous,DOI_6f01a002e8c1,EXCLUDE,True
The Rambutan Orchard: Ecocritical Reading of the Kelantanese Malay Identity in Fiction,DOI_561bf383a0c5,EXCLUDE,True
SPATIAL DISTRIBUTION OF BRACKISHWATER POND SOIL CHARACTERISTICS IN PEKALONGAN CITY CENTRAL JAVA PROVINCE,DOI_daf38648c6e6,EXCLUDE,True
"Sintasan, Pertumbuhan Spesifik Dan Konversi Pakan Polychaeta Nereis sp. Dari Kawasan Pertambakan Jeruklegi Cilacap Dengan Berbagai Jenis Pakan",DOI_0ba729aa2157,EXCLUDE,True
AFTERMATH OF COVID-19 - AN EXPLORATION FOR RESURGENCE - WITH SPECIAL FOCUS ON HEALTHCARE INFRASTRUCTURE IN KERALA,DOI_ff89f4ed69bd,EXCLUDE,True
Water sources selected for immature development of some African rainforest dwelling mosquitoes under different landscapes in Cameroon,PMID_39673423,EXCLUDE,True
Viral hijacking of the nucleolar DNA-damage response machinery: a novel mechanism to regulate host cell biology,DOI_58a0dc2db0de,EXCLUDE,True
Factors Associated with Participation in Stool Based Colorectal Screening in Brunei Darussalam,PMID_32856849,EXCLUDE,True
Sequence specificity of an essential nuclear localization sequence in Mcm3,PMID_39836669,EXCLUDE,True
Positive selection on secretory and structural components of salivary glands within the ecologically diverse bat family Phyllostomidae,DOI_2ed96ba7758d,EXCLUDE,True
Good Health and Well- being in the Different Current Treatment Strategies for Coronavirus Disease 2019 (COVID-19): A mini Review,DOI_15d547f94775,EXCLUDE,True
Estudos experimentais sobre COVID-19: panorama da produção científica mundial,DOI_a103508e7d00,EXCLUDE,True
Antibacterial efficacy and antibiotic sensitivity augmentation potential of selected traditional medicinal plant extracts against Vibrio cholerae O1 E1 Tor Ogawa,DOI_c11582a68861,EXCLUDE,True
Ubiquitous Forbidden Order in R-group classified protein sequence of SARS-CoV-2 and other viruses,DOI_65d343b5510a,EXCLUDE,True
"Tree Species Diversity at Kebon Rojo, Blitar City",DOI_0271e50cf37d,EXCLUDE,True
"ASM Sci. J., Vol. 3, No. 1, 2009",DOI_c9e6c4002c3d,EXCLUDE,True
Progettare per la natura. Cosa non dovremo dimenticare dall’esperienza COVID-19?,DOI_d0a66a55df73,EXCLUDE,True
"The Potential Risk of Viral Transmission Among Flying Foxes, Domestic Animals, and Humans in Southern Coast of West Java, Indonesia",DOI_79f2a601c2d7,EXCLUDE,True
9. The Coordination of COVID-19 Responses in Malaysia,DOI_3f3c22b29b83,EXCLUDE,True
"Zróżnicowanie, pojawianie się i powracanie patogenów wirusowych: przeszłość, teraźniejszość, przyszłość",PMID_33470076,EXCLUDE,True
Review Paper_Ethical Transgressions Across The Globe: A Report,DOI_f7345930adf0,EXCLUDE,True
Levetiracetam versus Phenobarbitone for Acute Seizure Control in Neonates,DOI_30f53d1a9d16,EXCLUDE,True
UPAYA KOMUNITAS MEDANG KENANGA DALAM KONSERVASI MANGROVE DI DESA KUALA SEMPANG KECAMATAN SERI KUALA LOBAM KABUPATEN BINTAN,DOI_c2f336a4c847,EXCLUDE,True
Analyses of Composition of Pandemic Films between China and the US,DOI_8ab8e355e441,EXCLUDE,True
"Distribution status and roost characteristics of Indian Flying Fox Pteropus medius Temminck, 1825 (Mammalia: Chiroptera: Pteropodidae) in Kurukshetra district, Haryana, India",DOI_d148a284a3bf,EXCLUDE,True
Reduction of young coconut waste by pyrolysis to liquid smoke and charcoal briquettes,DOI_cfe35327113e,EXCLUDE,True
Animal Surveillance as an Indicator of Biological Warfare,DOI_d800cc79a500,EXCLUDE,True
"Floristic Diversity of Mangrove Restoration Area: A Case Study in Pasar Rawa, North Sumatra",DOI_0cb760809274,EXCLUDE,True
"Bioprospecting Opportunities of Mangrove Fruits for the Coastal Community in Lubuk Kertang and Pulau Sembilan, North Sumatra, Indonesia",DOI_86de3641f676,EXCLUDE,True
"HUBUNGAN PERNIKAHAN USIA DINI, PENGETAHUAN IBU DAN PENDAPATAN KELUARGA TERHADAP KEJADIAN STUNTING DI DESA SUKADANA KECAMATAN PUJUT KABUPATEN LOMBOK TENGAH",DOI_74009c955592,EXCLUDE,True
"Based on the time series model and decision tree model, whether wildlife trade should be banned for a long time summary",DOI_52bc5089e035,EXCLUDE,True
PERUBAHAN MASYARAKAT MELAYU DI KOTA MEDAN: SUATU KAJIAN TENTANG TRADISI MEMBANGUN RUMAH TINGGAL,DOI_a96d971847d5,EXCLUDE,True
Pembuatan dan Karakterisasi BPAC (Banana Peels Activated Carbon) Sebagai Biosorben Logam Raksa (Hg) dengan Aktivator HCl,DOI_c5c59928eec8,EXCLUDE,True
"PANDEMII ALE CIVILIZAȚIEI NOASTRE. COVID-19, SARS, MERS, GRIPE AVIARE: DATE ȘTIINȚIFICE, TEORII ALE CONSPIRAȚIEI ȘI CÂTEVA ÎNȚELESURI SPIRITUALE. SCHIȚĂ INTERDISCIPLINARĂ",DOI_079bd65daded,EXCLUDE,True
Conceptualizationof Public Health in India: An Evolutionary Perspective,DOI_0d058cb7b69d,EXCLUDE,True
"O hábito alimentar dos morcegos (Mammalia, Chiroptera) e sua relação com a diversidade viral",DOI_1c562fd12eeb,EXCLUDE,True
Coping with Covid 19 lockdown: Optimism and Intolerance of Uncertainty in India,DOI_3a72d0bb5237,EXCLUDE,True
"The ethnography of police: Communication barriers in Mesuji conflict, Indonesia",DOI_db8532891e96,EXCLUDE,True
Pandemia en el siglo XXI. Reflexiones de la(s) geografía(s) para su comprensión y enseñanza,DOI_a6fdfa746a31,EXCLUDE,True
Swettenham’s Work Malay Sketches and the Myth of Lazy Malays Issues: Re-Evaluation in Welcoming Industrial Revolution 4.0,DOI_ecd83d2b1a0e,EXCLUDE,True
Characterizing and explaining impact of disease-associated mutations in proteins without known structures or structural homologues,DOI_7dea71301b2d,EXCLUDE,True
Co-composting Peat and Kitchen Wastes for the Production of Soil-Compost,DOI_ad53ead47ac5,EXCLUDE,True
The Style of Customer Decision Making in the Bugis Community in Jambi,DOI_da9c96c50ef9,EXCLUDE,True
The Ebola virus interferon antagonist VP24 undergoes active nucleocytoplasmic trafficking,DOI_2fcd4fd5305d,EXCLUDE,True
Bioterrorism as an Imminent Security Threat,DOI_88cabd4aa000,EXCLUDE,True
Bioinformatics analysis for L polymerase homology of arenaviruses,DOI_47e723212b04,EXCLUDE,True
An Overview of Remdesivir and Aspirin Treatment in COVID-19,DOI_260e946e70e9,EXCLUDE,True
Wilde Urbaniten,DOI_506660f5c063,EXCLUDE,True
Factors That Influence Partnerships in Empowering Marine and Fisheries Businessmen,DOI_6e460402552a,EXCLUDE,True
Measles Virus,PMID_29593149,EXCLUDE,True
Truth about Bats: Transmit so Many Viruses,DOI_d397c70f9dbc,EXCLUDE,True
Internalisasi Prinsip Blue Economy Dalam Pengaturan Kebijakan Pariwisata Di Kabupaten Sampang,DOI_6eefe2b34447,EXCLUDE,True
Lysosomotropic Action of Amantadine: Basis for Treatment of COVID-19,DOI_3b2cfe9b001f,EXCLUDE,True
Ethical Limits of Pandemic Governance,DOI_e3c92e867c3a,EXCLUDE,True
Tucaresol: A Unique Oral Candidate Drug Ideally Accessible for Treatment of Covid-19 Disease,DOI_3a1296a213d9,EXCLUDE,True
Potensi Daya Tarik Wisata Green Talao Park di Nagari Ulakan Kabupaten Padang Pariaman,DOI_171e8c0ebb87,EXCLUDE,True
Meltome Atlas of Arabidopsis thaliana Proteome: A Melting Temperature-Based Identification of Heat &amp;amp; Cold Resistant Proteins,DOI_cb132b313933,EXCLUDE,True
Genetic Characterization of Central and South American Populations of Scarlet Macaw (Ara macao),DOI_bfc49eff4c2c,EXCLUDE,True
MASJID TLA WAPAUWE: 598 TAHUN MERENTANG ZAMAN,DOI_84be1431ab1b,EXCLUDE,True
Anthropogenic Drives of Emerging Infectious Diseases and Possible Mitigation Approaches,DOI_5bf671c6a8e9,EXCLUDE,True
Extraordinary peptide-binding mode of a songbird MHC class-I molecule suggests mechanism to counter pathogen immune evasion,DOI_d94827c76c4a,EXCLUDE,True
"ORANG INDIA DI PERKEBUNAN TEMBAKAU DELI: NARASI FOTO, 1872-1900",DOI_ec04410a74ca,EXCLUDE,True
"The Diversity and Conservation Status of Snakes in Rawa Mekar Jaya, Riau, Indonesia",DOI_ee51af26965f,EXCLUDE,True
Actuar en la emergencia,DOI_3646c3ce0e5e,EXCLUDE,True
Effects of adjuvants on protection in a rabies-vectored Ebola virus vaccine,DOI_d917cd9a8288,EXCLUDE,True
Outbreak of Covid19 Disease: Is It Resultant of Our Voraciousness?,DOI_41b68d271388,EXCLUDE,True
Geschichtlicher Überblick,DOI_0c50bc15b704,EXCLUDE,True
Usos de la historia en tiempos de coronavirus,DOI_f5ab7f252b82,EXCLUDE,True
Unveiling Nipah: Battling the Virus Onslaught,DOI_7409633fbf3a,EXCLUDE,True
NLR y PLR como predictores de mortalidad en adultos mayores hospitalizados con Covid-19 en Lambayeque 2020,DOI_a579a19f1d0a,EXCLUDE,True
Pengaruh Kombinasi Kompos dan NPK (16:16:16) terhadap Pertumbuhan dan Hasil Tanaman Bunga Matahari (Hellianthus annuus L.),DOI_577197f60db4,EXCLUDE,True
Managing Vulnerability to COVID-19 through &amp;ldquo;Salaam&amp;ndash;Namaste Campaign&amp;rdquo; (Our Traditional Ways of Greeting),DOI_6c5c21e5e7a6,EXCLUDE,True
Vírus Nipah: Uma Análise Abrangente do Perfil Epidemiológico e Clínico,DOI_39a6031833ee,EXCLUDE,True
DOI_4395fd2930ee,DOI_4395fd2930ee,EXCLUDE,True
"Ecology of Endemic Primate Proboscis Monkeys at Curiak Island Area, South Kalimantan, Indonesia",DOI_c15bada2fed8,EXCLUDE,True
Medical Counter-measures against Biological Warfare Agents,DOI_faabd63eafdb,EXCLUDE,True
Variations in polarized trafficking of viral envelope proteins from insect-specific and insect-vectored viruses in insect midgut and salivary gland cells,DOI_5d47b61eca56,EXCLUDE,True
"Segregasi Etnis dalam Perkembangan Kota Manggar, Belitung Timur, pada Abad 19 Hingga Abad 20",DOI_ff87ee5efd53,EXCLUDE,True
Portable Biosafety Barrier Innovations to Limit Transmissibility of Infectious Diseases during Patient Care in Resource-limited Settings during the COVID-19 Pandemic,PMID_36213704,EXCLUDE,True
"Estado de escape: una propuesta para estudiar ""lo virtual en la vida real en mundos virtuales""",DOI_81e9fd60d2d6,EXCLUDE,True
The Host miR-17-92 Cluster Negatively Regulates Mouse Mammary Tumor Virus (MMTV) Replication via miR-92a by Targeting the Viral Genome,DOI_393b01966706,EXCLUDE,True
The Durban declaration,DOI_1d7034ba6030,EXCLUDE,True
Human-Animal Interface and Severe Emerging Diseases,DOI_7bd454fe0aac,EXCLUDE,True
Considerações sobre interações entre medicamentos usados no tratamento de linfomas e na terapia experimental da COVID-19,DOI_9fcb13c09ed6,EXCLUDE,True
Health Impact Assessment in protected areas: a proposal for urban contexts in Brazil,PMID_38055545,EXCLUDE,True
Função da galectina-1 na resistência do hospedeiro contra a infecção experimental por Neospora caninum,DOI_e58b60c61734,EXCLUDE,True
DOI_746bddcabf06,DOI_746bddcabf06,EXCLUDE,True
Preventing Biosecurity Risks Posed by Next-Gen Benchtop DNA Synthesizers,DOI_edbb3bb28a91,EXCLUDE,True
Avaliação do sistema de vigilância da peste suína clássica nos estados de Santa Catarina e Rio Grande do Sul,DOI_c8441fb1a064,EXCLUDE,True
Information resources,DOI_9a96e3c072db,EXCLUDE,True
"Input-output analysis: Revenue facilites in Batam, Bintan and Karimun free trade zone",DOI_0f3b23eaa91a,EXCLUDE,True
BgTEP: an antiprotease involved in innate immune sensing in <i>Biomphalaria glabrata</i>,DOI_c8571f7330f2,EXCLUDE,True
Drug repurposing in the treatment of COVID-19: A review,DOI_e96de3d1ecd3,EXCLUDE,True
Imbalanced immune response and dysregulation of neural functions underline fatal opportunistic encephalitis caused by astrovirus,DOI_5e56aafd5f3f,EXCLUDE,True
Analisis Pendapatan Kerajinan Sapu Ijuk Dan Kontribusinya Terhadap Pendapatan Keluarga Di Desa Kota Mulya Kecamatan Semendawai Timur Kabupaten Oku Timur,DOI_004a5b1dc24f,EXCLUDE,True
A systematic review and meta-analysis of the efficacy and safety of remdesivir in COVID-19 patients,DOI_d0e651ffe5e8,EXCLUDE,True
"Leading by Example: The Work of Minister K. K. Shailaja of Kerala State, India in Combating COVID-19",DOI_3f98cade3965,EXCLUDE,True
"Enhance Behavior in Preserving Mangrove Forest Pantai Cermin District, Serdang Bedagai Regency",DOI_5313c9698565,EXCLUDE,True
Patents for Covid-19 vaccines are based on public research,DOI_fed4164f93cd,EXCLUDE,True
Penilaian Status Kualitas Air Sungai Kapuas Kecil Kalimantan Barat Menggunakan Biota Bentik,DOI_1317208ebe17,EXCLUDE,True
EGZOTİK (YABANİ) HAYVANLARDAN KAYNAKLI ZOONOZLAR VE SAĞALTIMI,DOI_f0559e9e21bc,EXCLUDE,True
Institusi Pengajian Pondok di Selangor: Kajian terhadap Sejarah dan Perkembangan Institusi Pengajian Pondok di Selangor: Kajian terhadap Sejarah dan Perkembangan,DOI_f3f1ed645265,EXCLUDE,True
"A geography of the Malay Peninsula, Indo-China, the Eastern Archipelago, the Philippines and New Guinea",DOI_a794ced5bf5b,EXCLUDE,True
Des chauves-souris et des virus,PMID_38108725,EXCLUDE,True
"Sensitivity of Pipistrellus Nathusii Kidney Diploid Cell Strain to Viruses of Rhabdoviridae, Reoviridae, Bunyaviridae and Paramixoviridae Families",DOI_3655cc48d9f0,EXCLUDE,True
THE EFFECTIVITY OF THE CATCH OF MANGROVE CRABS WITH DIFFERENT BAITS IN THE KAMPUNG LAUT WATERS KUALA JAMBI DISTRICT TANJUNG JABUNG TIMUR REGENCY,DOI_794e9e691aff,EXCLUDE,True
Potential plant immunomodulators: A phytotherapy perspective for COVID-19 infection,DOI_ef0014668a61,EXCLUDE,True
Institusionalisasi dan Disfungsi Sistem Hukum Perkawinan pada Praktik Kawin Lari,DOI_33b7650b53ed,EXCLUDE,True
La tolerancia inmunitaria a las infecciones virales en murciélagos y su relación con las pandemias,DOI_b208cb7c838f,EXCLUDE,True
A Limelight on the Affirmative Impact of Kriyakalpas Apropos of the Sense Organs and its Management in the Epidemiological Diseases- An Overview,DOI_3e24751748f6,EXCLUDE,True
Ephrin receptor A4 (EphA4) is a new Kaposi’s sarcoma-associated herpesvirus virus entry receptor,DOI_68b8fd989fdf,EXCLUDE,True
DOWRY PRACTICES IN LAMPUNG PESISIR TRADITIONAL MARRIAGES: AN ISLAMIC LEGAL PERSPECTIVE,DOI_dcdf9a8c0f6d,EXCLUDE,True
Strengthening health information in India: are artificial intelligence based solutions enough to manage health infodemic?,DOI_f8c7aca6d2c6,EXCLUDE,True
Comparative analysis of the mitochondrial genomes of two fish species Channa striata and Channa punctata using codon usage bias and their evolutionary relationship,DOI_c2ddbdf24c45,EXCLUDE,True
Characterization of Low-Temperature Enzymatic Reactions through Heterologous Expression and Functional Analysis of Two Beta-Glucosidases from the Termite Symbiotic Bacterium Elizabethkingia miricola Strain BM10,DOI_fdf0e2f49153,EXCLUDE,True
COVID-19 therapeutics for low- and middle-income countries: a review of re-purposed candidate agents with potential for near-term use and impact,DOI_74fbab996a41,EXCLUDE,True
Hubungan Karakteristik dengan Anemia Remaja di Daerah Pesisir,DOI_37e4063576db,EXCLUDE,True
Artificial Intelligence-Guided Design of some Pan-H5N1-clade 2.3.4.4b Mosaic DNA-based vaccines to combat the circulating HPAI in birds,DOI_e8aa4d315a25,EXCLUDE,True
DOI_e073a13ab989,DOI_e073a13ab989,EXCLUDE,True
Virome analysis of New Zealand’s bats reveals cross-species viral transmission among the <i>Coronaviridae</i>,DOI_f969edf13323,EXCLUDE,True
The TRK-fused gene negatively regulates interferon signaling by inhibiting TBK1 phosphorylation during PPMV-1 infection,DOI_dcfacbba6778,EXCLUDE,True
The Race to Manufacture COVID-19 Vaccines: Emerging Vaccine Technologies,DOI_30e47fad72fc,EXCLUDE,True
ONTdeCIPHER: An amplicon-based nanopore sequencing pipeline for tracking pathogen variants,DOI_e65dfcf06477,EXCLUDE,True
The National Policy and Legal Reality: This Trend of Social Pervasiveness will Continue,DOI_4acdf1902d77,EXCLUDE,True
"EFFECTS OF PANDEMIC COVID-19 ON THE MALAYSIAN ECONOMY, FOCUSED ON FIVE IMPORTANT INDUSTRIES AND SHARIAH VIEWPOINTS",DOI_a5fce08f6aa1,EXCLUDE,True
"Peer Review #2 of ""Advances in the study of nodavirus (v0.1)""",DOI_6a869af0ff01,EXCLUDE,True
"КЛЕТОЧНЫЕ И НАДКЛЕТОЧНЫЕ УРОВНИ ВЗАИМОДЕЙ-СТВИЯ РЕТРОВИРУСОВ С ХОЗЯИНОМ НА ПРИМЕРЕ ВИРУСА БЫЧЬЕГО ЛЕЙКОЗА. Сообщение II. КРИТИЧЕСКИЕ СТАДИИ — ПОЛИВАРИАНТНОСТЬ, УНИВЕРСАЛЬНОСТЬ (обзор)",DOI_1af6ca0c6f33,EXCLUDE,True
Bushmeat and the North-East Way: A Conflict between Worldlife and Humans,DOI_f57366a57f38,EXCLUDE,True
Non-Communicable Diseases in Medan City 2016,DOI_1016968ab40e,EXCLUDE,True
Physiological and potentially pathogenic microbial flora in bats,DOI_5a574addf81d,EXCLUDE,True
